'Test Type,Test Description
0,
'Version
1.1.0
'Time Stamp
2022-11-11 11:27:45:194
'Access specifications
'Access specification name,default assignment
128 KiB; 0% Read; 0% random,0
'size,% of size,% reads,% random,delay,burst,align,reply
131072,100,0,0,0,1,0,0,
'End access specifications
'Results
TimeStamp,'Target Type,Target Name,Access Specification Name,# Managers,# Workers,# Disks,IOps,Read IOps,Write IOps,MBps (Binary),Read MBps (Binary),Write MBps (Binary),MBps (Decimal),Read MBps (Decimal),Write MBps (Decimal),Transactions per Second,Connections per Second,Average Response Time,Average Read Response Time,Average Write Response Time,Average Transaction Time,Average Connection Time,Maximum Response Time,Maximum Read Response Time,Maximum Write Response Time,Maximum Transaction Time,Maximum Connection Time,Errors,Read Errors,Write Errors,Bytes Read,Bytes Written,Read I/Os,Write I/Os,Connections,Transactions per Connection,Total Raw Read Response Time,Total Raw Write Response Time,Total Raw Transaction Time,Total Raw Connection Time,Maximum Raw Read Response Time,Maximum Raw Write Response Time,Maximum Raw Transaction Time,Maximum Raw Connection Time,Total Raw Run Time,Starting Sector,Maximum Size,Queue Depth,% CPU Utilization,% User Time,% Privileged Time,% DPC Time,% Interrupt Time,Processor Speed,Interrupts per Second,CPU Effectiveness,Packets/Second,Packet Errors,Segments Retransmitted/Second,0 to 50 uS,50 to 100 uS,100 to 200 uS,200 to 500 uS,0.5 to 1 mS,1 to 2 mS,2 to 5 mS,5 to 10 mS,10 to 15 mS,15 to 20 mS,20 to 30 mS,30 to 50 mS,50 to 100 mS,100 to 200 mS,200 to 500 mS,0.5 to 1 S,1 to 2 s,2 to 4.7 s,4.7 to 5 s,5 to 10 s, >= 10 s
2022-11-11 11:28:28:191,WORKER,Worker 1,,,,1,3521.45,0,3521.45,440.181,0,440.181,461.563,0,461.563,3521.45,0,9.0861,0,9.0861,9.0861,0,15.1605,0,15.1605,15.1605,0,0,0,0,0,471728128,0,3599,0,-1,0,327008779,327008779,0,0,151605,151605,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3279,316,4,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:28:29:207,WORKER,Worker 1,,,,1,3511.42,0,3511.42,438.928,0,438.928,460.249,0,460.249,3511.42,0,9.11153,0,9.11153,9.11153,0,20.2759,0,20.2759,20.2759,0,0,0,0,0,467402752,0,3566,0,-1,0,324917243,324917243,0,0,202759,202759,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3246,224,90,6,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:28:30:254,WORKER,Worker 1,,,,1,3526.71,0,3526.71,440.838,0,440.838,462.252,0,462.252,3526.71,0,9.0738,0,9.0738,9.0738,0,17.195,0,17.195,17.195,0,0,0,0,0,478674944,0,3652,0,-1,0,331375035,331375035,0,0,171950,171950,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3332,224,96,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:28:31:254,WORKER,Worker 1,,,,1,3485.35,0,3485.35,435.669,0,435.669,456.832,0,456.832,3485.35,0,9.17883,0,9.17883,9.17883,0,21.585,0,21.585,21.585,0,0,0,0,0,461897728,0,3524,0,-1,0,323461804,323461804,0,0,215850,215850,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3144,316,32,32,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:28:32:269,WORKER,Worker 1,,,,1,3577.8,0,3577.8,447.224,0,447.224,468.949,0,468.949,3577.8,0,8.93628,0,8.93628,8.93628,0,16.8503,0,16.8503,16.8503,0,0,0,0,0,471465984,0,3597,0,-1,0,321438089,321438089,0,0,168503,168503,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3309,224,64,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:28:33:285,WORKER,Worker 1,,,,1,3538.11,0,3538.11,442.264,0,442.264,463.748,0,463.748,3538.11,0,9.04485,0,9.04485,9.04485,0,15.4087,0,15.4087,15.4087,0,0,0,0,0,469368832,0,3581,0,-1,0,323896119,323896119,0,0,154087,154087,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3261,309,11,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:28:34:285,WORKER,Worker 1,,,,1,3494.33,0,3494.33,436.791,0,436.791,458.008,0,458.008,3494.33,0,9.15586,0,9.15586,9.15586,0,22.4911,0,22.4911,22.4911,0,0,0,0,0,463863808,0,3539,0,-1,0,324025774,324025774,0,0,224911,224911,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3187,288,32,32,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:28:35:300,WORKER,Worker 1,,,,1,3514.61,0,3514.61,439.327,0,439.327,460.668,0,460.668,3514.61,0,9.10732,0,9.10732,9.10732,0,16.0402,0,16.0402,16.0402,0,0,0,0,0,464650240,0,3545,0,-1,0,322854426,322854426,0,0,160402,160402,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3193,282,70,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:28:36:300,WORKER,Worker 1,,,,1,3490.91,0,3490.91,436.364,0,436.364,457.561,0,457.561,3490.91,0,9.16764,0,9.16764,9.16764,0,18.5369,0,18.5369,18.5369,0,0,0,0,0,460587008,0,3514,0,-1,0,322150802,322150802,0,0,185369,185369,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3162,256,96,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:28:37:316,WORKER,Worker 1,,,,1,3587.2,0,3587.2,448.4,0,448.4,470.181,0,470.181,3587.2,0,8.90485,0,8.90485,8.90485,0,14.1848,0,14.1848,14.1848,0,0,0,0,0,474873856,0,3623,0,-1,0,322622854,322622854,0,0,141848,141848,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3377,246,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:28:38:331,WORKER,Worker 1,,,,1,3529.25,0,3529.25,441.156,0,441.156,462.585,0,462.585,3529.25,0,9.07237,0,9.07237,9.07237,0,17.1063,0,17.1063,17.1063,0,0,0,0,0,471728128,0,3599,0,-1,0,326514742,326514742,0,0,171063,171063,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3334,167,98,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:28:39:356,WORKER,Worker 1,,,,1,3490.13,0,3490.13,436.267,0,436.267,457.459,0,457.459,3490.13,0,9.17705,0,9.17705,9.17705,0,20.0018,0,20.0018,20.0018,0,0,0,0,0,462815232,0,3531,0,-1,0,324041652,324041652,0,0,200018,200018,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3147,256,127,1,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:28:40:383,WORKER,Worker 1,,,,1,3497.67,0,3497.67,437.208,0,437.208,458.446,0,458.446,3497.67,0,9.14579,0,9.14579,9.14579,0,16.6026,0,16.6026,16.6026,0,0,0,0,0,470155264,0,3587,0,-1,0,328059635,328059635,0,0,166026,166026,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3201,318,68,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:28:41:397,WORKER,Worker 1,,,,1,3485.22,0,3485.22,435.652,0,435.652,456.815,0,456.815,3485.22,0,9.18082,0,9.18082,9.18082,0,19.5412,0,19.5412,19.5412,0,0,0,0,0,463470592,0,3536,0,-1,0,324633917,324633917,0,0,195412,195412,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3151,321,64,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:28:42:424,WORKER,Worker 1,,,,1,3603.08,0,3603.08,450.385,0,450.385,472.263,0,472.263,3603.08,0,8.88168,0,8.88168,8.88168,0,15.0789,0,15.0789,15.0789,0,0,0,0,0,485097472,0,3701,0,-1,0,328711114,328711114,0,0,150789,150789,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3474,226,1,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:28:43:452,WORKER,Worker 1,,,,1,3530.22,0,3530.22,441.277,0,441.277,462.713,0,462.713,3530.22,0,9.06369,0,9.06369,9.06369,0,15.7458,0,15.7458,15.7458,0,0,0,0,0,475529216,0,3628,0,-1,0,328830838,328830838,0,0,157458,157458,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3244,351,33,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:28:44:456,WORKER,Worker 1,,,,1,3510.26,0,3510.26,438.782,0,438.782,460.097,0,460.097,3510.26,0,9.11171,0,9.11171,9.11171,0,19.9779,0,19.9779,19.9779,0,0,0,0,0,462553088,0,3529,0,-1,0,321552158,321552158,0,0,199779,199779,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3209,253,67,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:28:45:474,WORKER,Worker 1,,,,1,3381.83,0,3381.83,422.728,0,422.728,443.263,0,443.263,3381.83,0,9.45403,0,9.45403,9.45403,0,17.6189,0,17.6189,17.6189,0,0,0,0,0,450494464,0,3437,0,-1,0,324934883,324934883,0,0,176189,176189,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2957,280,200,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:28:46:494,WORKER,Worker 1,,,,1,3384.02,0,3384.02,423.003,0,423.003,443.551,0,443.551,3384.02,0,9.4672,0,9.4672,9.4672,0,20.6033,0,20.6033,20.6033,0,0,0,0,0,456261632,0,3481,0,-1,0,329553097,329553097,0,0,206033,206033,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2967,322,182,10,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:28:47:502,WORKER,Worker 1,,,,1,3520.63,0,3520.63,440.079,0,440.079,461.456,0,461.456,3520.63,0,9.08702,0,9.08702,9.08702,0,17.2005,0,17.2005,17.2005,0,0,0,0,0,463601664,0,3537,0,-1,0,321408007,321408007,0,0,172005,172005,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3120,385,32,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:28:48:518,WORKER,Worker 1,,,,1,3494.64,0,3494.64,436.83,0,436.83,458.049,0,458.049,3494.64,0,9.16044,0,9.16044,9.16044,0,17.0816,0,17.0816,17.0816,0,0,0,0,0,462684160,0,3530,0,-1,0,323363624,323363624,0,0,170816,170816,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3175,289,66,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:28:49:544,WORKER,Worker 1,,,,1,3499.27,0,3499.27,437.409,0,437.409,458.657,0,458.657,3499.27,0,9.14208,0,9.14208,9.14208,0,21.5349,0,21.5349,21.5349,0,0,0,0,0,470810624,0,3592,0,-1,0,328383363,328383363,0,0,215349,215349,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3241,287,32,32,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:28:50:545,WORKER,Worker 1,,,,1,3503.9,0,3503.9,437.988,0,437.988,459.263,0,459.263,3503.9,0,9.12953,0,9.12953,9.12953,0,16.4826,0,16.4826,16.4826,0,0,0,0,0,460193792,0,3511,0,-1,0,320537910,320537910,0,0,164826,164826,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3178,296,37,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:28:51:543,WORKER,Worker 1,,,,1,3487.96,0,3487.96,435.995,0,435.995,457.173,0,457.173,3487.96,0,9.17264,0,9.17264,9.17264,0,17.4628,0,17.4628,17.4628,0,0,0,0,0,455737344,0,3477,0,-1,0,318932835,318932835,0,0,174628,174628,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3066,315,96,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:28:52:552,WORKER,Worker 1,,,,1,3581.02,0,3581.02,447.628,0,447.628,469.372,0,469.372,3581.02,0,8.92478,0,8.92478,8.92478,0,15.22,0,15.22,15.22,0,0,0,0,0,472645632,0,3606,0,-1,0,321827424,321827424,0,0,152200,152200,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3350,221,35,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:28:53:567,WORKER,Worker 1,,,,1,3489.63,0,3489.63,436.204,0,436.204,457.393,0,457.393,3489.63,0,9.17534,0,9.17534,9.17534,0,16.5987,0,16.5987,16.5987,0,0,0,0,0,466223104,0,3557,0,-1,0,326366867,326366867,0,0,165987,165987,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3138,322,97,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:28:54:567,WORKER,Worker 1,,,,1,3465.37,0,3465.37,433.171,0,433.171,454.213,0,454.213,3465.37,0,9.23362,0,9.23362,9.23362,0,20.4821,0,20.4821,20.4821,0,0,0,0,0,457310208,0,3489,0,-1,0,322161096,322161096,0,0,204821,204821,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3136,225,122,6,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:28:55:591,WORKER,Worker 1,,,,1,3484.52,0,3484.52,435.565,0,435.565,456.723,0,456.723,3484.52,0,9.18191,0,9.18191,9.18191,0,18.0636,0,18.0636,18.0636,0,0,0,0,0,466878464,0,3562,0,-1,0,327059747,327059747,0,0,180636,180636,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3146,328,88,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:28:56:606,WORKER,Worker 1,,,,1,3498.49,0,3498.49,437.311,0,437.311,458.554,0,458.554,3498.49,0,9.14752,0,9.14752,9.14752,0,20.8813,0,20.8813,20.8813,0,0,0,0,0,466092032,0,3556,0,-1,0,325285988,325285988,0,0,208813,208813,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3172,320,32,32,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:28:57:606,WORKER,Worker 1,,,,1,3589.49,0,3589.49,448.687,0,448.687,470.482,0,470.482,3589.49,0,8.91308,0,8.91308,8.91308,0,15.8256,0,15.8256,15.8256,0,0,0,0,0,468451328,0,3574,0,-1,0,318553303,318553303,0,0,158256,158256,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3318,224,32,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:28:58:622,WORKER,Worker 1,,,,1,3475.8,0,3475.8,434.475,0,434.475,455.58,0,455.58,3475.8,0,9.19687,0,9.19687,9.19687,0,16.657,0,16.657,16.657,0,0,0,0,0,466223104,0,3557,0,-1,0,327132503,327132503,0,0,166570,166570,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3141,288,128,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:28:59:637,WORKER,Worker 1,,,,1,3494.6,0,3494.6,436.825,0,436.825,458.044,0,458.044,3494.6,0,9.16391,0,9.16391,9.16391,0,21.9118,0,21.9118,21.9118,0,0,0,0,0,461897728,0,3524,0,-1,0,322936253,322936253,0,0,219118,219118,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3174,253,95,2,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:29:00:653,WORKER,Worker 1,,,,1,3498.57,0,3498.57,437.321,0,437.321,458.565,0,458.565,3498.57,0,9.14525,0,9.14525,9.14525,0,17.2581,0,17.2581,17.2581,0,0,0,0,0,467795968,0,3569,0,-1,0,326393828,326393828,0,0,172581,172581,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3185,295,89,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:29:01:653,WORKER,Worker 1,,,,1,3490.91,0,3490.91,436.363,0,436.363,457.56,0,457.56,3490.91,0,9.16814,0,9.16814,9.16814,0,17.8945,0,17.8945,17.8945,0,0,0,0,0,456261632,0,3481,0,-1,0,319143101,319143101,0,0,178945,178945,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3129,251,101,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:29:02:668,WORKER,Worker 1,,,,1,3602.56,0,3602.56,450.32,0,450.32,472.194,0,472.194,3602.56,0,8.88181,0,8.88181,8.88181,0,13.6016,0,13.6016,13.6016,0,0,0,0,0,482344960,0,3680,0,-1,0,326850559,326850559,0,0,136016,136016,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3392,288,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:29:03:684,WORKER,Worker 1,,,,1,3483.83,0,3483.83,435.479,0,435.479,456.633,0,456.633,3483.83,0,9.18407,0,9.18407,9.18407,0,17.9412,0,17.9412,17.9412,0,0,0,0,0,463339520,0,3535,0,-1,0,324656960,324656960,0,0,179412,179412,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3151,319,65,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:29:04:715,WORKER,Worker 1,,,,1,3485.16,0,3485.16,435.645,0,435.645,456.807,0,456.807,3485.16,0,9.17811,0,9.17811,9.17811,0,21.4622,0,21.4622,21.4622,0,0,0,0,0,468320256,0,3573,0,-1,0,327934013,327934013,0,0,214622,214622,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3188,289,64,32,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:29:05:715,WORKER,Worker 1,,,,1,3478.51,0,3478.51,434.814,0,434.814,455.935,0,455.935,3478.51,0,9.20015,0,9.20015,9.20015,0,16.8469,0,16.8469,16.8469,0,0,0,0,0,458620928,0,3499,0,-1,0,321913298,321913298,0,0,168469,168469,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3051,415,33,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:29:06:746,WORKER,Worker 1,,,,1,3414.02,0,3414.02,426.753,0,426.753,447.483,0,447.483,3414.02,0,9.3311,0,9.3311,9.3311,0,18.3423,0,18.3423,18.3423,0,0,0,0,0,456916992,0,3486,0,-1,0,325282306,325282306,0,0,183423,183423,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2970,388,128,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:29:07:762,WORKER,Worker 1,,,,1,3502.24,0,3502.24,437.78,0,437.78,459.045,0,459.045,3502.24,0,9.17869,0,9.17869,9.17869,0,15.6401,0,15.6401,15.6401,0,0,0,0,0,468320256,0,3573,0,-1,0,327954569,327954569,0,0,156401,156401,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3127,338,108,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:29:08:762,WORKER,Worker 1,,,,1,3430.06,0,3430.06,428.758,0,428.758,449.585,0,449.585,3430.06,0,9.32833,0,9.32833,9.32833,0,25.9365,0,25.9365,25.9365,0,0,0,0,0,451936256,0,3448,0,-1,0,321640751,321640751,0,0,259365,259365,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3064,192,160,32,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:29:09:777,WORKER,Worker 1,,,,1,3506.46,0,3506.46,438.307,0,438.307,459.599,0,459.599,3506.46,0,9.12033,0,9.12033,9.12033,0,21.2669,0,21.2669,21.2669,0,0,0,0,0,466092032,0,3556,0,-1,0,324318906,324318906,0,0,212669,212669,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3182,268,74,32,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:29:10:793,WORKER,Worker 1,,,,1,3524.53,0,3524.53,440.567,0,440.567,461.968,0,461.968,3524.53,0,9.07797,0,9.07797,9.07797,0,17.7818,0,17.7818,17.7818,0,0,0,0,0,469237760,0,3580,0,-1,0,324991206,324991206,0,0,177818,177818,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3260,276,44,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:29:11:824,WORKER,Worker 1,,,,1,3499.96,0,3499.96,437.494,0,437.494,458.746,0,458.746,3499.96,0,9.14523,0,9.14523,9.14523,0,20.196,0,20.196,20.196,0,0,0,0,0,472776704,0,3607,0,-1,0,329868572,329868572,0,0,201960,201960,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3255,256,92,4,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:29:12:855,WORKER,Worker 1,,,,1,3594.73,0,3594.73,449.341,0,449.341,471.169,0,471.169,3594.73,0,8.90152,0,8.90152,8.90152,0,14.5199,0,14.5199,14.5199,0,0,0,0,0,482869248,0,3684,0,-1,0,327932163,327932163,0,0,145199,145199,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3428,256,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:29:13:855,WORKER,Worker 1,,,,1,3462,0,3462,432.75,0,432.75,453.771,0,453.771,3462,0,9.24386,0,9.24386,9.24386,0,18.3094,0,18.3094,18.3094,0,0,0,0,0,456916992,0,3486,0,-1,0,322241104,322241104,0,0,183094,183094,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3070,288,128,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:29:14:886,WORKER,Worker 1,,,,1,3489.45,0,3489.45,436.182,0,436.182,457.37,0,457.37,3489.45,0,9.17237,0,9.17237,9.17237,0,22.2627,0,22.2627,22.2627,0,0,0,0,0,471465984,0,3597,0,-1,0,329930296,329930296,0,0,222627,222627,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3209,324,32,32,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:29:15:902,WORKER,Worker 1,,,,1,3498.8,0,3498.8,437.35,0,437.35,458.594,0,458.594,3498.8,0,9.14768,0,9.14768,9.14768,0,16.6724,0,16.6724,16.6724,0,0,0,0,0,465305600,0,3550,0,-1,0,324742737,324742737,0,0,166724,166724,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3166,320,64,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:29:16:933,WORKER,Worker 1,,,,1,3507.39,0,3507.39,438.424,0,438.424,459.721,0,459.721,3507.39,0,9.12203,0,9.12203,9.12203,0,19.8997,0,19.8997,19.8997,0,0,0,0,0,469499904,0,3582,0,-1,0,326751118,326751118,0,0,198997,198997,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3294,192,96,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:29:17:949,WORKER,Worker 1,,,,1,3583.35,0,3583.35,447.919,0,447.919,469.677,0,469.677,3583.35,0,8.89941,0,8.89941,8.89941,0,15.4224,0,15.4224,15.4224,0,0,0,0,0,475267072,0,3626,0,-1,0,322692679,322692679,0,0,154224,154224,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3402,192,32,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:29:18:964,WORKER,Worker 1,,,,1,3487.65,0,3487.65,435.957,0,435.957,457.134,0,457.134,3487.65,0,9.20655,0,9.20655,9.20655,0,17.4599,0,17.4599,17.4599,0,0,0,0,0,470417408,0,3589,0,-1,0,330423070,330423070,0,0,174599,174599,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3173,351,65,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:29:19:980,WORKER,Worker 1,,,,1,3500.67,0,3500.67,437.583,0,437.583,458.839,0,458.839,3500.67,0,9.13942,0,9.13942,9.13942,0,20.9072,0,20.9072,20.9072,0,0,0,0,0,462553088,0,3529,0,-1,0,322530087,322530087,0,0,209072,209072,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3241,192,64,32,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:29:20:995,WORKER,Worker 1,,,,1,3507.31,0,3507.31,438.414,0,438.414,459.71,0,459.71,3507.31,0,9.11502,0,9.11502,9.11502,0,16.4631,0,16.4631,16.4631,0,0,0,0,0,470286336,0,3588,0,-1,0,327046893,327046893,0,0,164631,164631,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3213,343,32,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:29:22:042,WORKER,Worker 1,,,,1,3497.41,0,3497.41,437.176,0,437.176,458.413,0,458.413,3497.41,0,9.15658,0,9.15658,9.15658,0,20.1244,0,20.1244,20.1244,0,0,0,0,0,472907776,0,3608,0,-1,0,330369274,330369274,0,0,201244,201244,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3253,258,93,4,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:29:23:042,WORKER,Worker 1,,,,1,3605.4,0,3605.4,450.674,0,450.674,472.566,0,472.566,3605.4,0,8.87735,0,8.87735,8.87735,0,14.4427,0,14.4427,14.4427,0,0,0,0,0,478937088,0,3654,0,-1,0,324378547,324378547,0,0,144427,144427,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3430,224,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:29:24:089,WORKER,Worker 1,,,,1,3508.17,0,3508.17,438.522,0,438.522,459.823,0,459.823,3508.17,0,9.1019,0,9.1019,9.1019,0,17.2217,0,17.2217,17.2217,0,0,0,0,0,478937088,0,3654,0,-1,0,332583284,332583284,0,0,172217,172217,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3260,321,73,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:29:25:089,WORKER,Worker 1,,,,1,3502.52,0,3502.52,437.815,0,437.815,459.082,0,459.082,3502.52,0,9.15585,0,9.15585,9.15585,0,21.6671,0,21.6671,21.6671,0,0,0,0,0,458883072,0,3501,0,-1,0,320546429,320546429,0,0,216671,216671,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3128,277,64,32,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:29:26:089,WORKER,Worker 1,,,,1,3531.4,0,3531.4,441.426,0,441.426,462.868,0,462.868,3531.4,0,9.0574,0,9.0574,9.0574,0,16.4819,0,16.4819,16.4819,0,0,0,0,0,463077376,0,3533,0,-1,0,319997998,319997998,0,0,164819,164819,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3245,252,36,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:29:27:089,WORKER,Worker 1,,,,1,3401.37,0,3401.37,425.171,0,425.171,445.824,0,445.824,3401.37,0,9.40606,0,9.40606,9.40606,0,21.8342,0,21.8342,21.8342,0,0,0,0,0,447610880,0,3415,0,-1,0,321216832,321216832,0,0,218342,218342,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2935,319,129,32,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:29:28:120,WORKER,Worker 1,,,,1,3480.95,0,3480.95,435.119,0,435.119,456.255,0,456.255,3480.95,0,9.1852,0,9.1852,9.1852,0,16.0674,0,16.0674,16.0674,0,0,0,0,0,470548480,0,3590,0,-1,0,329748643,329748643,0,0,160674,160674,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3119,437,34,0,0,0,0,0,0,0,0,0,0,0
